,CVEno,pubdate,CVSS,category,SLA,jobtype,team1,team2,team3,totaltime
4135,4136,2017-09-14 06:29:00,9.8,critical,3,sequential,4,3,3,10
4136,4137,2017-08-25 08:29:00,7.5,high,7,concurrent,3,5,0,8
4137,4138,2017-08-25 08:29:00,5.5,medium,14,concurrent,4,6,0,10
4138,4139,2017-08-25 08:29:00,5.5,medium,14,concurrent,0,6,1,7
4139,4140,2017-08-25 08:29:00,5.5,medium,14,concurrent,4,6,0,10
4140,4141,2018-01-24 15:29:00,9.8,critical,3,concurrent,5,4,3,12
4141,4142,2017-08-25 17:29:00,6.1,medium,14,concurrent,4,5,1,10
4142,4143,2017-11-23 21:29:00,7.5,high,7,concurrent,3,6,0,9
4143,4144,2017-11-23 21:29:00,7.5,high,7,concurrent,2,0,2,4
4144,4145,2017-07-31 21:29:00,4.9,medium,14,concurrent,4,2,2,8
4145,4146,2017-11-17 18:29:00,4.8,medium,14,concurrent,4,6,2,12
4146,4147,2017-11-23 21:29:00,9.8,critical,3,sequential,5,3,2,10
4147,4148,2017-11-17 18:29:00,5.3,medium,14,concurrent,1,7,2,10
4148,4149,2017-11-17 18:29:00,7.5,high,7,concurrent,5,6,0,11
4149,4150,2017-10-03 01:29:00,7.5,high,7,concurrent,4,7,0,11
4150,4151,2017-10-10 13:29:00,9.9,critical,3,concurrent,4,4,3,11
4151,4152,2017-08-27 15:29:00,9.8,critical,3,sequential,2,5,0,7
4152,4153,2017-08-31 14:29:00,9.8,critical,3,concurrent,4,0,1,5
4153,4154,2017-08-27 16:29:00,7.5,high,7,sequential,1,4,0,5
4154,4155,2017-07-21 20:29:00,8.8,high,7,concurrent,1,4,2,7
4155,4156,2017-08-27 16:29:00,7.5,high,7,concurrent,3,0,3,6
4156,4157,2017-09-01 13:29:00,7.5,high,7,concurrent,0,7,3,10
4157,4158,2017-08-28 19:29:00,7.5,high,7,concurrent,3,7,1,11
4158,4159,2017-09-07 13:29:00,8.8,high,7,concurrent,3,4,1,8
4159,4160,2017-08-29 01:35:00,9.8,critical,3,concurrent,5,4,1,10
4160,4161,2017-08-28 21:29:00,5.5,medium,14,concurrent,0,1,3,4
4161,4162,2017-07-21 20:29:00,5.4,medium,14,sequential,5,2,2,9
4162,4163,2017-10-11 17:29:00,7.1,high,7,concurrent,3,4,3,10
4163,4164,2017-10-10 01:30:00,4.7,medium,14,concurrent,4,1,0,5
4164,4165,2017-10-11 17:29:00,7.1,high,7,concurrent,3,2,1,6
4165,4166,2017-10-10 01:30:00,7.8,high,7,sequential,2,0,3,5
4166,4167,2017-09-13 08:29:00,5.4,medium,14,concurrent,5,3,1,9
4167,4168,2017-09-14 06:29:00,9.8,critical,3,concurrent,1,3,3,7
4168,4169,2017-08-29 06:29:00,6.5,medium,14,concurrent,1,4,1,6
4169,4170,2017-08-29 06:29:00,6.5,medium,14,concurrent,3,3,3,9
4170,4171,2017-08-29 06:29:00,7.5,high,7,concurrent,5,7,3,15
4171,4172,2017-08-29 06:29:00,6.5,medium,14,concurrent,0,6,2,8
4172,4173,2017-07-21 20:29:00,8.8,high,7,concurrent,2,0,2,4
4173,4174,2017-08-29 06:29:00,6.5,medium,14,concurrent,4,5,0,9
4174,4175,2017-08-29 06:29:00,6.5,medium,14,sequential,5,1,1,7
4175,4176,2017-08-29 06:29:00,6.5,medium,14,concurrent,1,7,3,11
4176,4177,2017-08-29 06:29:00,6.5,medium,14,concurrent,5,6,1,12
4177,4178,2017-08-29 06:29:00,6.5,medium,14,sequential,0,6,0,6
4178,4179,2017-08-29 06:29:00,7.5,high,7,concurrent,4,3,1,8
4179,4180,2017-08-29 06:29:00,6.5,medium,14,concurrent,2,0,3,5
4180,4181,2017-08-29 06:29:00,6.5,medium,14,concurrent,1,1,1,3
4181,4182,2017-08-29 06:29:00,8.8,high,7,concurrent,2,3,2,7
4182,4183,2017-08-29 06:29:00,8.8,high,7,concurrent,2,0,3,5
4183,4184,2017-07-21 20:29:00,6.5,medium,14,concurrent,4,6,2,12
4184,4185,2017-08-29 06:29:00,8.8,high,7,concurrent,1,7,2,10
4185,4186,2017-08-29 06:29:00,6.5,medium,14,concurrent,0,1,2,3
4186,4187,2017-08-29 06:29:00,6.5,medium,14,concurrent,2,5,0,7
4187,4188,2017-08-29 06:29:00,6.5,medium,14,concurrent,4,1,2,7
4188,4189,2017-08-29 06:29:00,6.5,medium,14,concurrent,1,0,1,2
4189,4190,2017-08-29 06:29:00,7.5,high,7,concurrent,0,5,1,6
4190,4191,2017-08-29 06:29:00,7.5,high,7,concurrent,4,7,3,14
4191,4192,2017-08-29 06:29:00,7.5,high,7,concurrent,2,2,2,6
4192,4193,2017-08-29 06:29:00,7.5,high,7,concurrent,2,3,3,8
4193,4194,2017-08-29 06:29:00,7.5,high,7,concurrent,3,0,1,4
4194,4195,2017-10-24 21:29:00,7.5,high,7,concurrent,1,4,1,6
4195,4196,2017-08-29 06:29:00,7.5,high,7,concurrent,2,3,2,7
4196,4197,2017-08-29 06:29:00,7.5,high,7,concurrent,3,3,3,9
4197,4198,2017-08-29 06:29:00,7.5,high,7,concurrent,2,0,1,3
4199,4200,2017-09-07 13:29:00,5.4,medium,14,concurrent,5,1,1,7
4200,4201,2017-08-29 22:29:00,5.5,medium,14,concurrent,0,0,2,2
4201,4202,2017-08-29 22:29:00,5.5,medium,14,concurrent,3,3,3,9
4202,4203,2017-08-29 23:29:00,5.5,medium,14,concurrent,5,7,1,13
4203,4204,2017-08-29 23:29:00,6.5,medium,14,concurrent,2,0,0,2
4204,4205,2017-08-29 01:35:00,9.8,critical,3,concurrent,4,0,3,7
4205,4206,2017-08-29 23:29:00,5.5,medium,14,sequential,2,2,1,5
4206,4207,2017-09-14 17:29:00,6.5,medium,14,sequential,3,1,0,4
4207,4208,2017-08-30 00:29:00,6.1,medium,14,concurrent,2,3,0,5
4208,4209,2017-08-30 00:29:00,7.5,high,7,concurrent,3,4,3,10
4209,4210,2017-08-30 09:29:00,7.5,high,7,concurrent,0,7,1,8
4210,4211,2017-08-30 09:29:00,7.5,high,7,concurrent,0,4,0,4
4211,4212,2017-08-30 09:29:00,7.5,high,7,sequential,1,5,1,7
4212,4213,2017-08-30 09:29:00,7.5,high,7,concurrent,2,2,2,6
4213,4214,2017-08-30 09:29:00,6.5,medium,14,concurrent,0,3,2,5
4214,4215,2017-08-30 09:29:00,6.5,medium,14,concurrent,5,0,3,8
4215,4216,2017-08-10 15:29:00,4.3,medium,14,concurrent,5,3,2,10
4216,4217,2017-09-07 13:29:00,9.8,critical,3,concurrent,5,1,1,7
4217,4218,2017-10-23 18:29:00,8.8,high,7,concurrent,0,3,2,5
4218,4219,2017-08-30 09:29:00,7.8,high,7,concurrent,3,7,2,12
4219,4220,2017-08-30 09:29:00,6.5,medium,14,concurrent,5,7,0,12
4220,4221,2017-08-30 09:29:00,6.5,medium,14,concurrent,4,5,0,9
4221,4222,2017-08-30 09:29:00,6.5,medium,14,concurrent,3,1,2,6
4222,4223,2017-08-30 09:29:00,6.1,medium,14,concurrent,5,4,2,11
4223,4224,2017-09-14 06:29:00,7.8,high,7,concurrent,0,4,0,4
4224,4225,2017-10-05 17:29:00,7.8,high,7,concurrent,1,4,3,8
4225,4226,2017-08-30 17:29:00,7.5,high,7,concurrent,2,4,0,6
4226,4227,2017-11-13 03:29:00,5.5,medium,14,concurrent,4,6,1,11
4227,4228,2017-11-13 03:29:00,8.8,high,7,concurrent,4,2,0,6
4228,4229,2017-11-13 03:29:00,8.8,high,7,concurrent,3,4,0,7
4229,4230,2017-11-13 03:29:00,8.8,high,7,concurrent,2,5,0,7
4230,4231,2017-11-13 03:29:00,4.6,medium,14,concurrent,2,3,2,7
4231,4232,2017-11-13 03:29:00,8.8,high,7,concurrent,5,6,2,13
4232,4233,2017-11-13 03:29:00,6.5,medium,14,concurrent,1,0,1,2
4233,4234,2017-06-15 13:29:00,7.5,high,7,concurrent,1,0,2,3
4234,4235,2017-11-13 03:29:00,6.5,medium,14,sequential,2,4,0,6
4235,4236,2017-11-13 03:29:00,8.8,high,7,concurrent,1,4,3,8
4236,4237,2017-11-13 03:29:00,8.8,high,7,concurrent,5,0,3,8
4237,4238,2017-11-13 03:29:00,8.8,high,7,concurrent,0,7,1,8
4238,4239,2017-11-13 03:29:00,8.8,high,7,concurrent,4,2,1,7
4239,4240,2017-11-13 03:29:00,8.8,high,7,concurrent,2,3,0,5
4240,4241,2017-11-13 03:29:00,8.8,high,7,sequential,4,6,0,10
4241,4242,2017-11-13 03:29:00,8.8,high,7,concurrent,0,3,2,5
4242,4243,2017-11-13 03:29:00,8.8,high,7,sequential,0,1,2,3
4243,4244,2017-11-13 03:29:00,7.8,high,7,concurrent,2,4,3,9
4244,4245,2017-07-24 21:29:00,5.4,medium,14,concurrent,0,0,2,2
4245,4246,2017-11-13 03:29:00,7.8,high,7,concurrent,3,1,3,7
4246,4247,2017-11-13 03:29:00,3.3,low,30,concurrent,1,4,1,6
4247,4248,2017-11-13 03:29:00,8.8,high,7,concurrent,1,5,3,9
4248,4249,2017-11-13 03:29:00,8.8,high,7,concurrent,2,1,2,5
4249,4250,2017-11-13 03:29:00,5.5,medium,14,concurrent,4,2,2,8
4250,4251,2017-11-13 03:29:00,2.4,low,30,concurrent,2,2,1,5
4251,4252,2018-04-03 06:29:00,5.5,medium,14,concurrent,5,4,0,9
4252,4253,2017-11-13 03:29:00,7.8,high,7,concurrent,1,4,2,7
4253,4254,2017-11-13 03:29:00,7.8,high,7,concurrent,1,5,0,6
4254,4255,2017-11-13 03:29:00,7.8,high,7,concurrent,4,3,0,7
4255,4256,2017-07-21 20:29:00,3.3,low,30,concurrent,4,7,2,13
4256,4257,2017-11-13 03:29:00,5.5,medium,14,concurrent,3,7,1,11
4257,4258,2017-11-13 03:29:00,7.8,high,7,concurrent,1,1,3,5
4258,4259,2017-11-13 03:29:00,7.8,high,7,concurrent,0,5,2,7
4259,4260,2017-11-13 03:29:00,7.8,high,7,concurrent,4,6,1,11
4260,4261,2017-11-13 03:29:00,7.8,high,7,concurrent,4,0,1,5
4261,4262,2017-11-13 03:29:00,9.8,critical,3,concurrent,3,5,2,10
4262,4263,2017-11-13 03:29:00,7.8,high,7,concurrent,0,4,0,4
4263,4264,2017-11-13 03:29:00,5.5,medium,14,concurrent,0,3,2,5
4264,4265,2017-11-13 03:29:00,5.5,medium,14,concurrent,4,5,2,11
4265,4266,2017-11-13 03:29:00,6.1,medium,14,concurrent,3,6,1,10
4266,4267,2017-07-24 21:29:00,7.1,high,7,concurrent,5,6,2,13
4267,4268,2017-11-13 03:29:00,7.1,high,7,concurrent,3,2,0,5
4268,4269,2017-11-13 03:29:00,5.5,medium,14,concurrent,2,4,3,9
4269,4270,2017-11-13 03:29:00,5.5,medium,14,concurrent,1,3,3,7
4270,4271,2017-11-13 03:29:00,5.5,medium,14,concurrent,5,7,0,12
4271,4272,2017-11-13 03:29:00,7.8,high,7,concurrent,0,6,0,6
4272,4273,2017-11-13 03:29:00,7.8,high,7,concurrent,0,2,1,3
4274,4275,2018-04-03 06:29:00,7.8,high,7,concurrent,3,7,0,10
4275,4276,2017-11-13 03:29:00,5.5,medium,14,concurrent,2,7,0,9
4276,4277,2017-11-13 03:29:00,7.8,high,7,concurrent,5,1,2,8
4277,4278,2017-08-02 17:29:00,9.1,critical,3,concurrent,2,5,3,10
4278,4279,2017-11-13 03:29:00,7.8,high,7,concurrent,3,5,1,9
4279,4280,2017-11-13 03:29:00,7.1,high,7,concurrent,5,3,3,11
4280,4281,2017-11-13 03:29:00,9.8,critical,3,concurrent,0,7,1,8
4281,4282,2017-11-13 03:29:00,7.8,high,7,concurrent,2,0,0,2
4282,4283,2017-11-13 03:29:00,7.8,high,7,sequential,5,7,2,14
4283,4284,2017-11-13 03:29:00,5.5,medium,14,concurrent,5,1,3,9
4284,4285,2018-04-03 06:29:00,7.5,high,7,sequential,2,4,3,9
4285,4286,2017-11-13 03:29:00,7.8,high,7,concurrent,3,6,0,9
4286,4287,2018-04-03 06:29:00,5.5,medium,14,concurrent,5,2,0,7
4287,4288,2017-11-13 03:29:00,5.5,medium,14,concurrent,3,7,0,10
4288,4289,2017-11-13 03:29:00,5.5,medium,14,concurrent,5,2,1,8
4289,4290,2017-11-13 03:29:00,5.5,medium,14,concurrent,0,7,0,7
4290,4291,2017-11-13 03:29:00,7.8,high,7,concurrent,1,0,0,1
4291,4292,2017-11-13 03:29:00,2.4,low,30,concurrent,2,1,1,4
4292,4293,2017-11-13 03:29:00,9.8,critical,3,concurrent,4,1,3,8
4293,4294,2017-12-25 21:29:00,7.8,high,7,concurrent,3,4,3,10
4294,4295,2017-12-25 21:29:00,7.8,high,7,concurrent,1,7,1,9
4295,4296,2017-11-13 03:29:00,5.5,medium,14,sequential,5,1,2,8
4296,4297,2018-04-03 06:29:00,7.1,high,7,concurrent,0,7,2,9
4297,4298,2018-04-03 06:29:00,5.5,medium,14,sequential,1,2,2,5
4298,4299,2017-11-13 03:29:00,3.3,low,30,concurrent,5,4,2,11
4299,4300,2018-04-03 06:29:00,7.8,high,7,concurrent,4,1,0,5
4300,4301,2018-04-03 06:29:00,7.8,high,7,concurrent,0,6,2,8
4301,4302,2017-12-25 21:29:00,5.5,medium,14,sequential,1,5,1,7
4302,4303,2017-12-25 21:29:00,8.8,high,7,sequential,4,2,0,6
4303,4304,2017-12-25 21:29:00,7.8,high,7,concurrent,2,5,1,8
4304,4305,2017-07-31 21:29:00,5.9,medium,14,concurrent,4,4,3,11
4305,4306,2017-12-25 21:29:00,5.9,medium,14,concurrent,5,7,3,15
4306,4307,2017-12-25 21:29:00,7.8,high,7,concurrent,4,3,3,10
4307,4308,2017-12-25 21:29:00,7.8,high,7,concurrent,4,3,0,7
4308,4309,2018-04-03 06:29:00,5.9,medium,14,concurrent,3,5,1,9
4309,4310,2017-12-25 21:29:00,5.9,medium,14,concurrent,3,3,3,9
4310,4311,2017-12-25 21:29:00,5.5,medium,14,concurrent,1,6,0,7
4311,4312,2017-12-25 21:29:00,8.8,high,7,concurrent,0,0,3,3
4312,4313,2017-12-25 21:29:00,7.8,high,7,concurrent,1,0,0,1
4313,4314,2017-12-25 21:29:00,5.5,medium,14,concurrent,4,2,2,8
4314,4315,2017-12-25 21:29:00,5.5,medium,14,concurrent,2,0,1,3
4315,4316,2017-12-25 21:29:00,8.8,high,7,sequential,3,2,3,8
4316,4317,2017-12-25 21:29:00,7.5,high,7,concurrent,4,0,0,4
4317,4318,2017-11-29 17:29:00,8.1,high,7,sequential,4,4,0,8
4318,4319,2018-04-03 06:29:00,4.3,medium,14,concurrent,2,2,3,7
4319,4320,2017-12-25 21:29:00,7.5,high,7,concurrent,1,4,2,7
4320,4321,2017-12-25 21:29:00,7.8,high,7,concurrent,3,2,2,7
4321,4322,2017-12-25 21:29:00,7.8,high,7,concurrent,4,1,1,6
4322,4323,2018-04-03 06:29:00,3.3,low,30,concurrent,5,4,1,10
4323,4324,2017-12-25 21:29:00,7.1,high,7,concurrent,2,5,2,9
4324,4325,2017-12-25 21:29:00,7.8,high,7,concurrent,1,0,0,1
4325,4326,2017-12-25 21:29:00,7.8,high,7,concurrent,2,6,0,8
4326,4327,2018-04-03 06:29:00,8.8,high,7,concurrent,2,2,2,6
4327,4328,2018-04-03 06:29:00,8.8,high,7,concurrent,1,6,2,9
4328,4329,2018-04-03 06:29:00,7.4,high,7,concurrent,4,1,2,7
4329,4330,2017-12-25 21:29:00,7.5,high,7,concurrent,4,2,2,8
4330,4331,2018-04-03 06:29:00,7.8,high,7,concurrent,2,3,0,5
4331,4332,2018-07-13 16:29:00,5.9,medium,14,sequential,2,4,2,8
4333,4334,2017-07-10 16:29:00,6.1,medium,14,concurrent,3,5,0,8
4334,4335,2017-09-30 01:29:00,8.8,high,7,concurrent,0,5,2,7
4335,4336,2017-09-30 01:29:00,9.8,critical,3,concurrent,2,4,1,7
4336,4337,2017-09-30 01:29:00,6.5,medium,14,concurrent,5,0,3,8
4337,4338,2017-09-30 01:29:00,6.5,medium,14,concurrent,5,4,0,9
4338,4339,2017-09-30 01:29:00,6.1,medium,14,concurrent,1,5,3,9
4339,4340,2017-09-30 01:29:00,6.5,medium,14,concurrent,1,0,3,4
4340,4341,2017-09-30 01:29:00,6.5,medium,14,sequential,4,1,3,8
4341,4342,2017-09-30 01:29:00,8.1,high,7,concurrent,1,6,0,7
4342,4343,2017-09-30 01:29:00,5.3,medium,14,concurrent,4,6,1,11
4343,4344,2017-09-30 01:29:00,5.3,medium,14,concurrent,3,3,2,8
4344,4345,2017-10-05 21:29:00,8.1,high,7,concurrent,3,5,1,9
4345,4346,2017-10-05 01:29:00,7.8,high,7,sequential,2,2,1,5
4346,4347,2017-10-05 21:29:00,6.1,medium,14,concurrent,2,4,0,6
4347,4348,2017-10-05 01:29:00,10.0,critical,3,concurrent,4,0,0,4
4348,4349,2017-10-05 21:29:00,8.8,high,7,concurrent,0,1,3,4
4349,4350,2017-10-03 01:29:00,9.8,critical,3,concurrent,1,2,3,6
4350,4351,2017-10-05 21:29:00,7.5,high,7,concurrent,3,5,3,11
4351,4352,2017-10-17 22:29:00,9.8,critical,3,concurrent,2,1,2,5
4352,4353,2017-10-05 01:29:00,9.4,critical,3,concurrent,2,5,2,9
4353,4354,2017-09-26 02:29:00,8.8,high,7,sequential,1,4,0,5
4354,4355,2018-03-20 16:29:00,9.8,critical,3,concurrent,3,5,2,10
4355,4356,2017-10-11 19:29:00,9.8,critical,3,concurrent,3,6,0,9
4356,4357,2018-03-20 16:29:00,9.8,critical,3,sequential,3,2,3,8
4357,4358,2017-10-17 22:29:00,8.8,high,7,concurrent,0,2,2,4
4358,4359,2018-03-20 16:29:00,9.8,critical,3,concurrent,2,3,3,8
4359,4360,2017-10-17 22:29:00,5.6,medium,14,concurrent,3,6,3,12
4360,4361,2018-03-20 16:29:00,9.8,critical,3,concurrent,0,5,3,8
4361,4362,2017-10-17 22:29:00,6.5,medium,14,concurrent,4,6,2,12
4362,4363,2018-04-26 19:29:00,7.8,high,7,concurrent,3,7,3,13
4363,4364,2017-10-17 22:29:00,8.8,high,7,concurrent,4,1,2,7
4364,4365,2018-05-01 18:29:00,4.6,medium,14,concurrent,1,1,2,4
4365,4366,2017-10-17 22:29:00,5.6,medium,14,concurrent,5,7,2,14
4366,4367,2018-05-01 18:29:00,4.6,medium,14,concurrent,0,5,2,7
4367,4368,2017-11-06 22:29:00,6.3,medium,14,concurrent,0,7,1,8
4368,4369,2017-10-19 23:29:00,7.8,high,7,concurrent,4,3,1,8
4369,4370,2017-12-05 23:29:00,4.8,medium,14,concurrent,4,0,1,5
4370,4371,2017-10-19 23:29:00,6.7,medium,14,concurrent,2,6,0,8
4371,4372,2017-11-13 20:29:00,7.8,high,7,sequential,3,1,1,5
4372,4373,2017-11-01 02:29:00,9.8,critical,3,concurrent,2,3,3,8
4373,4374,2017-12-23 00:29:00,7.5,high,7,concurrent,5,1,0,6
4374,4375,2017-11-06 22:29:00,4.9,medium,14,concurrent,3,1,1,5
4375,4376,2017-11-13 20:29:00,9.8,critical,3,sequential,0,5,1,6
4376,4377,2017-11-06 22:29:00,5.5,medium,14,concurrent,5,7,3,15
4378,4379,2017-11-01 02:29:00,9.8,critical,3,concurrent,2,1,1,4
4379,4380,2017-11-16 21:29:00,7.5,high,7,concurrent,3,3,1,7
4380,4381,2017-11-06 22:29:00,7.8,high,7,concurrent,4,5,3,12
4381,4382,2018-01-12 20:29:00,7.8,high,7,concurrent,5,3,2,10
4382,4383,2017-11-06 22:29:00,7.8,high,7,sequential,3,2,3,8
4383,4384,2017-08-30 20:29:00,8.1,high,7,concurrent,0,7,3,10
4384,4385,2017-09-19 17:29:00,7.5,high,7,concurrent,2,0,3,5
4385,4386,2017-11-16 04:29:00,8.8,high,7,sequential,2,5,2,9
4386,4387,2017-08-30 21:29:00,9.8,critical,3,concurrent,3,2,1,6
4387,4388,2017-08-30 21:29:00,6.1,medium,14,concurrent,4,7,3,14
4388,4389,2017-08-30 21:29:00,6.1,medium,14,concurrent,2,0,2,4
4389,4390,2017-08-30 21:29:00,6.1,medium,14,concurrent,4,6,2,12
4390,4391,2017-08-30 22:29:00,8.8,high,7,concurrent,2,6,1,9
4391,4392,2017-08-30 22:29:00,8.8,high,7,concurrent,2,6,3,11
4392,4393,2017-08-30 22:29:00,8.8,high,7,concurrent,1,0,0,1
4393,4394,2017-08-30 22:29:00,6.5,medium,14,concurrent,3,3,1,7
4394,4395,2017-08-31 04:29:00,8.8,high,7,concurrent,0,4,1,5
4395,4396,2017-08-31 04:29:00,5.4,medium,14,concurrent,2,7,2,11
4396,4397,2018-06-08 13:29:00,4.9,medium,14,sequential,0,0,0,0
4397,4398,2017-08-31 04:29:00,8.8,high,7,concurrent,2,4,3,9
4398,4399,2017-08-31 04:29:00,4.4,medium,14,concurrent,3,2,3,8
4399,4400,2017-09-01 21:29:00,7.5,high,7,concurrent,5,3,0,8
4400,4401,2017-08-31 15:29:00,6.5,medium,14,concurrent,5,3,1,9
4401,4402,2017-08-31 15:29:00,6.5,medium,14,concurrent,5,1,1,7
4402,4403,2017-08-31 15:29:00,6.5,medium,14,concurrent,0,4,3,7
4403,4404,2017-08-31 15:29:00,6.5,medium,14,concurrent,2,4,1,7
4404,4405,2017-08-31 15:29:00,6.5,medium,14,concurrent,2,2,3,7
4405,4406,2017-08-31 15:29:00,6.5,medium,14,concurrent,3,1,3,7
4406,4407,2017-08-31 15:29:00,6.5,medium,14,sequential,0,1,2,3
4407,4408,2017-08-31 16:29:00,9.8,critical,3,concurrent,2,0,1,3
4408,4409,2017-08-31 16:29:00,9.8,critical,3,concurrent,3,1,3,7
4409,4410,2017-08-31 16:29:00,7.5,high,7,concurrent,0,3,3,6
4410,4411,2017-08-31 17:29:00,9.8,critical,3,concurrent,5,0,0,5
4411,4412,2017-08-31 18:29:00,9.8,critical,3,concurrent,5,1,3,9
4412,4413,2017-09-28 01:29:00,8.8,high,7,concurrent,1,4,3,8
4413,4414,2017-08-31 18:29:00,6.1,medium,14,concurrent,4,4,3,11
4414,4415,2017-09-11 17:29:00,7.8,high,7,sequential,5,6,1,12
4415,4416,2017-08-31 19:29:00,9.8,critical,3,concurrent,2,7,1,10
4416,4417,2017-11-18 01:29:00,6.1,medium,14,concurrent,1,6,2,9
4417,4418,2017-09-22 16:29:00,9.8,critical,3,concurrent,3,1,3,7
4418,4419,2017-09-22 16:29:00,8.8,high,7,sequential,2,0,3,5
4419,4420,2017-09-22 16:29:00,9.8,critical,3,concurrent,4,0,2,6
4420,4421,2017-09-22 16:29:00,8.8,high,7,concurrent,0,5,2,7
4421,4422,2018-01-19 19:29:00,7.5,high,7,concurrent,0,0,1,1
4422,4423,2017-10-06 01:29:00,7.5,high,7,concurrent,3,2,3,8
4423,4424,2017-10-06 01:29:00,8.1,high,7,concurrent,2,2,1,5
4424,4425,2017-10-06 01:29:00,5.3,medium,14,concurrent,4,7,2,13
4425,4426,2017-10-06 01:29:00,7.5,high,7,concurrent,3,7,2,12
4426,4427,2017-10-06 01:29:00,7.5,high,7,concurrent,5,0,3,8
4427,4428,2017-10-06 01:29:00,7.0,high,7,concurrent,3,1,0,4
4428,4429,2017-10-06 01:29:00,9.8,critical,3,concurrent,4,2,3,9
4430,4431,2017-12-16 02:29:00,9.1,critical,3,concurrent,5,5,0,10
4431,4432,2017-12-16 02:29:00,7.5,high,7,concurrent,3,5,3,11
4432,4433,2017-12-16 02:29:00,8.8,high,7,concurrent,2,2,0,4
4433,4434,2017-12-16 02:29:00,6.1,medium,14,concurrent,2,0,0,2
4434,4435,2018-01-19 19:29:00,9.8,critical,3,concurrent,2,3,0,5
4435,4436,2018-01-19 19:29:00,8.1,high,7,concurrent,0,5,3,8
4436,4437,2018-01-19 19:29:00,6.1,medium,14,concurrent,4,2,1,7
4437,4438,2018-01-19 19:29:00,9.8,critical,3,concurrent,0,7,2,9
4438,4439,2017-09-02 16:29:00,7.5,high,7,concurrent,1,2,3,6
4439,4440,2017-09-02 16:29:00,7.5,high,7,concurrent,4,6,0,10
4440,4441,2017-09-02 16:29:00,9.8,critical,3,concurrent,4,0,3,7
4441,4442,2017-12-15 18:29:00,9.8,critical,3,concurrent,0,0,2,2
4442,4443,2017-09-01 05:29:00,7.8,high,7,concurrent,0,0,2,2
4443,4444,2017-09-01 13:29:00,8.8,high,7,sequential,1,3,3,7
4444,4445,2017-09-01 17:29:00,7.8,high,7,concurrent,4,2,0,6
4445,4446,2017-09-01 16:29:00,5.5,medium,14,concurrent,2,2,1,5
4446,4447,2017-09-01 17:29:00,6.5,medium,14,concurrent,2,6,1,9
4447,4448,2017-09-05 06:29:00,5.5,medium,14,concurrent,4,5,0,9
4449,4450,2017-11-17 20:29:00,7.2,high,7,concurrent,0,0,3,3
4451,4452,2017-09-02 16:29:00,6.5,medium,14,concurrent,3,1,3,7
4452,4453,2017-09-03 19:29:00,8.1,high,7,concurrent,0,0,3,3
4453,4454,2017-09-03 19:29:00,8.1,high,7,concurrent,5,3,1,9
4454,4455,2017-09-03 19:29:00,5.9,medium,14,sequential,3,4,1,8
4455,4456,2017-09-03 20:29:00,8.8,high,7,concurrent,2,4,1,7
4456,4457,2017-09-03 20:29:00,8.8,high,7,concurrent,2,4,3,9
4458,4459,2017-09-03 20:29:00,7.5,high,7,concurrent,2,6,3,11
4459,4460,2017-09-03 20:29:00,7.8,high,7,concurrent,5,4,0,9
4460,4461,2017-09-03 20:29:00,9.8,critical,3,concurrent,0,2,2,4
4461,4462,2017-09-04 20:29:00,8.8,high,7,concurrent,3,6,1,10
4462,4463,2017-09-13 16:29:00,6.3,medium,14,concurrent,3,5,1,9
4463,4464,2017-09-25 17:29:00,9.8,critical,3,concurrent,0,5,0,5
4464,4465,2017-09-04 20:29:00,6.1,medium,14,concurrent,2,2,1,5
4465,4466,2017-09-04 20:29:00,9.8,critical,3,concurrent,5,0,3,8
4466,4467,2017-09-04 20:29:00,5.5,medium,14,concurrent,2,4,2,8
4467,4468,2017-09-04 20:29:00,5.5,medium,14,sequential,2,1,1,4
4468,4469,2017-09-04 20:29:00,5.5,medium,14,concurrent,3,4,1,8
4469,4470,2017-09-04 20:29:00,6.5,medium,14,concurrent,2,3,3,8
4470,4471,2017-12-16 19:29:00,6.1,medium,14,concurrent,3,4,1,8
4471,4472,2017-09-04 23:29:00,9.8,critical,3,concurrent,1,0,1,2
4472,4473,2017-09-04 23:29:00,5.5,medium,14,concurrent,2,0,1,3
4473,4474,2017-09-04 23:29:00,9.8,critical,3,sequential,0,6,0,6
4474,4475,2017-09-04 23:29:00,9.8,critical,3,sequential,5,2,0,7
4475,4476,2017-09-04 23:29:00,8.8,high,7,concurrent,1,0,0,1
4476,4477,2017-09-05 06:29:00,5.5,medium,14,concurrent,4,3,0,7
4477,4478,2017-09-19 15:29:00,7.2,high,7,concurrent,4,7,2,13
4478,4479,2017-09-19 15:29:00,6.1,medium,14,concurrent,3,5,1,9
4479,4480,2017-09-19 15:29:00,9.8,critical,3,concurrent,3,0,2,5
4480,4481,2017-09-05 07:29:00,9.8,critical,3,concurrent,0,3,0,3
4481,4482,2017-09-05 07:29:00,8.8,high,7,sequential,2,3,2,7
4482,4483,2017-09-07 14:29:00,9.8,critical,3,sequential,3,0,0,3
4483,4484,2017-09-05 07:29:00,7.5,high,7,concurrent,1,3,1,5
4484,4485,2017-09-05 16:29:00,8.8,high,7,concurrent,4,1,0,5
4485,4486,2017-09-05 16:29:00,8.8,high,7,concurrent,1,5,2,8
4486,4487,2017-09-11 17:29:00,7.8,high,7,concurrent,5,0,1,6
4487,4488,2017-09-05 17:29:00,5.5,medium,14,concurrent,3,3,1,7
